date,air_humidity_UniOS,air_pressure_UniOS,global_solar_radiation_UniOS,temperature_UniOS,wind_speed_avg_UniOS,wind_speed_max_UniOS,wind_direction_category_UniOS
2011-12-04,83.59954861111106,984.650625000002,27.37895833333333,6.635104166666667,19.308020833333327,50.82,SW
2011-12-05,88.87750000000001,985.9326041666674,39.72135416666671,3.0653125000000006,19.10902777777777,62.77,SW
2011-12-06,90.8181597222223,990.4012152777791,22.08434027777777,2.4924305555555555,18.34444444444445,47.25,SW
2011-12-07,87.19343750000002,987.2879861111121,18.66399305555554,4.40135416666667,21.7042361111111,79.92,SW
2011-12-08,85.3673958333333,998.4707638888906,25.325381944444448,5.578611111111113,24.337534722222216,75.33,SW
2011-12-09,76.77420138888891,991.8322569444457,38.627361111111185,5.3576041666666665,24.084826388888885,85.13,SW
2011-12-10,87.72604166666665,999.2354513888919,38.15416666666674,2.737152777777779,16.016840277777774,40.86,SW
2011-12-11,81.13270833333333,1000.9940972222242,33.529375,2.3228125000000013,13.814270833333332,39.11,SW
2011-12-12,86.71958188153316,992.1132055749139,17.967526132404185,5.428989547038334,14.747282229965158,51.8,SW
2011-12-13,81.17989583333332,983.8377430555572,16.67590277777779,6.414340277777779,22.23475694444444,64.29,SW
2011-12-14,84.38222222222223,984.6202083333353,17.015625000000004,5.13652777777778,20.32857638888888,69.36,SW
2011-12-15,83.0200694444444,987.7445486111147,14.515451388888891,4.9214583333333355,20.731666666666666,59.93,SW
2011-12-16,93.6279861111111,968.5132291666682,12.779895833333336,2.378993055555556,14.301111111111112,50.82,NW
2011-12-17,89.4196527777778,986.5106597222225,31.718402777777808,3.129444444444445,13.470902777777793,40.26,W
2011-12-18,90.00180555555558,994.5469791666679,37.91399305555561,1.9536805555555559,13.372013888888894,38.56,W
2011-12-19,92.32131944444441,1001.6453819444455,23.493020833333325,1.2109374999999987,14.919652777777783,39.11,SW
2011-12-20,95.445625,994.2707291666682,15.855972222222224,2.3044097222222213,14.632326388888885,44.17,SW
